t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
338,31410.9616,166.14893269082503,31204.66045193782,31617.262748062178,95604.63
339,31504.230600000003,166.71307136754518,31297.228981252945,31711.23221874706,95887.484
340,31595.438199999997,167.37815978107702,31387.610764914236,31803.265635085758,96170.336
341,31687.2416,167.9984267390621,31478.644001763234,31895.83919823677,96453.19
342,31777.721999999998,168.84104026716938,31568.07815888098,31987.365841119015,96736.05
343,31871.141400000004,168.76590096136144,31661.59085665186,32080.69194334815,97018.9
344,31961.420000000002,168.54021868385001,31752.149678210877,32170.690321789127,97301.77
345,32053.1126,168.83401909360552,31843.477476819422,32262.74772318058,97584.6
346,32146.6364,169.20979222787383,31936.534692847108,32356.73810715289,97867.45
347,32237.4402,169.7346933089993,32026.68674207206,32448.193657927943,98150.31
348,32330.171800000004,170.5999569056217,32118.34397541518,32541.999624584827,98433.17
349,32422.062400000003,170.62948137646092,32210.19791594267,32633.926884057335,98716.016
350,32514.7418,170.7388366678777,32302.741533414304,32726.742066585695,98998.88
351,32606.2782,171.5290897463157,32393.296704617336,32819.259695382665,99281.73
352,32696.051399999997,171.97367980973044,32482.517873141634,32909.58492685836,99564.58
353,32789.5082,172.17535220582405,32575.72426378797,33003.29213621202,99847.44
354,32881.12860000001,172.96376426523645,32666.365720918064,33095.891479081954,100130.3
355,32973.3172,173.23555228849312,32758.21685151443,33188.417548485566,100413.16
356,33066.461800000005,173.52120160718084,32851.00677103931,33281.9168289607,100696.016
357,33157.6898,174.20171436211393,32941.38980285119,33373.98979714881,100978.84
358,33250.1094,174.640592608934,33033.26446353252,33466.95433646748,101261.71
359,33343.567,175.40901575175542,33125.76794018069,33561.36605981932,101544.555
360,33433.647600000004,175.70148131219722,33215.48539622358,33651.80980377643,101827.414
361,33528.26960000001,176.31951161825404,33309.34001024275,33747.199189757266,102110.26
